type_ownership;Nome Edificio;Descrizione Edificio;Indirizzo;address_secondary;Destinazione_uso;id_building;city
TER;immobile 7995;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688084;072021
TER;immobile 7996;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688083;072021
TER;immobile 7997;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688082;072021
TER;immobile 7998;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688081;072021
TER;immobile 7999;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688080;072021
TER;immobile 8;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA AMENDOLA GIOVANNI SNC;;;2689492;072021
TER;immobile 80;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CIMITERO SNC;;;2689421;072021
TER;immobile 8000;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688079;072021
TER;immobile 8001;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688078;072021
TER;immobile 8002;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688077;072021
TER;immobile 8003;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688076;072021
TER;immobile 8004;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688075;072021
TER;immobile 8005;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688074;072021
TER;immobile 8006;TERRENO : ULIVETO.;GIOIA DEL COLLE  VIA EINAUDI/SNC;;;2688073;072021
TER;immobile 8007;TERRENO : MANDORLETO.;GIOIA DEL COLLE  VIA EINAUDI/SNC;;;2688072;072021
TER;immobile 8008;TERRENO : MANDORLETO.;GIOIA DEL COLLE  VIA EINAUDI/SNC;;;2688071;072021
TER;immobile 8009;TERRENO : SEMINATIVO.;GIOIA DEL COLLE  VIA EINAUDI/SNC;;;2688070;072021
TER;immobile 8010;TERRENO : MANDORLETO.;GIOIA DEL COLLE  VIA EINAUDI/SNC;;;2688069;072021
TER;immobile 8011;TERRENO : MANDORLETO.;GIOIA DEL COLLE  VIA EINAUDI/SNC;;;2688068;072021
TER;immobile 8019;TERRENO : SEMINATIVO.;GIOIA DEL COLLE  VIA EINAUDI/SNC;;;2688067;072021
TER;immobile 8023;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688066;072021
TER;immobile 8025;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688065;072021
TER;immobile 8026;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688064;072021
TER;immobile 8027;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688063;072021
TER;immobile 8028;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688062;072021
TER;immobile 8030;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688061;072021
TER;immobile 8031;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688060;072021
TER;immobile 8032;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688059;072021
TER;immobile 8033;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688058;072021
TER;immobile 8034;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688057;072021
TER;immobile 8035;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688056;072021
TER;immobile 8036;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688055;072021
TER;immobile 8037;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688054;072021
TER;immobile 8038;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688053;072021
TER;immobile 8039;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688052;072021
TER;immobile 8040;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688051;072021
TER;immobile 8041;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688050;072021
TER;immobile 8042;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688049;072021
TER;immobile 8043;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688048;072021
TER;immobile 8044;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688047;072021
TER;immobile 8045;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688046;072021
TER;immobile 8046;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688045;072021
TER;immobile 8047;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2688044;072021
TER;immobile 8048;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688043;072021
TER;immobile 8049;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2688042;072021
TER;immobile 8050;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688041;072021
TER;immobile 8051;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688040;072021
TER;immobile 8052;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688039;072021
TER;immobile 8053;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688038;072021
TER;immobile 8054;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688037;072021
TER;immobile 8055;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688036;072021
TER;immobile 8056;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688035;072021
TER;immobile 8057;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688034;072021
TER;immobile 8058;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2688033;072021
TER;immobile 8059;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688032;072021
TER;immobile 8060;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688031;072021
TER;immobile 8061;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688030;072021
TER;immobile 8062;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688029;072021
TER;immobile 8063;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688028;072021
TER;immobile 8064;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688027;072021
TER;immobile 8065;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688026;072021
TER;immobile 8066;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688025;072021
TER;immobile 8067;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688024;072021
TER;immobile 8068;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688023;072021
TER;immobile 8069;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688022;072021
TER;immobile 8070;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688021;072021
TER;immobile 8071;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688020;072021
TER;immobile 8072;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688019;072021
TER;immobile 8073;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688018;072021
TER;immobile 8074;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688017;072021
TER;immobile 8075;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2688016;072021
TER;immobile 8076;TERRENO : FRUTTETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688015;072021
TER;immobile 8077;TERRENO : FRUTTETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688014;072021
TER;immobile 8078;TERRENO : FRUTTETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688013;072021
TER;immobile 8079;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688012;072021
TER;immobile 8080;TERRENO : ULIVETO. Terreno concesso in Diritto di Superficie a ANTONICELLI Vito Giuseppe nato a GIOIA DEL COLLE il 06/11/1924 e BRADASCIO Filippo nato a GIOIA DEL COLLE il 28/07/1938.;LOCALITA GIOIA DEL COLLE SNC;;;2688011;072021
TER;immobile 8081;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688010;072021
TER;immobile 8082;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688009;072021
TER;immobile 8083;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688008;072021
TER;immobile 8084;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688007;072021
TER;immobile 8085;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688006;072021
TER;immobile 8086;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688005;072021
TER;immobile 8087;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688004;072021
TER;immobile 8088;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688003;072021
TER;immobile 8089;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688002;072021
TER;immobile 8090;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688001;072021
TER;immobile 8091;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2688000;072021
TER;immobile 8092;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687999;072021
TER;immobile 8093;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687998;072021
TER;immobile 8094;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687997;072021
TER;immobile 8095;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687996;072021
TER;immobile 8096;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687995;072021
TER;immobile 8097;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687994;072021
TER;immobile 8098;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687993;072021
TER;immobile 8099;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687992;072021
TER;immobile 81;STRADA COMUNALE URBANA. Forse ha cambiato nome.;GIOIOA DEL COLLE Arco CIMONE SNC;;;2689420;072021
TER;immobile 8100;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687991;072021
TER;immobile 8101;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687990;072021
TER;immobile 8102;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687989;072021
TER;immobile 8103;TERRENO : FABB. URB. DA ACCERTARE.;LOCALITA GIOIA DEL COLLE SNC;;;2687988;072021
TER;immobile 8104;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687987;072021
TER;immobile 8105;TERRENO : FABB. URB. DA ACCERTARE.;LOCALITA GIOIA DEL COLLE/SNC;;;2687986;072021
TER;immobile 8106;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687985;072021
TER;immobile 8107;TERRENO : FERROVIA SP.;LOCALITA GIOIA DEL COLLE/SNC;;;2687984;072021
TER;immobile 8108;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687983;072021
TER;immobile 8109;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687982;072021
TER;immobile 8110;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687981;072021
TER;immobile 8111;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687980;072021
TER;immobile 8112;TERRENO : FRUTTETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687979;072021
TER;immobile 8113;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687978;072021
TER;immobile 8114;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687977;072021
TER;immobile 8115;TERRENO : ORTO. Da frazion. del 4813 ex scheda C784.;LOCALITA GIOIA DEL COLLE SNC;;;2687976;072021
TER;immobile 8116;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687975;072021
TER;immobile 8117;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687974;072021
TER;immobile 8118;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687973;072021
TER;immobile 8119;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687972;072021
TER;immobile 8120;TERRENO : FABB. URB. DA ACCERTARE.;LOCALITA GIOIA DEL COLLE SNC;;;2687971;072021
TER;immobile 8121;TERRENO : FRUTTETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687970;072021
TER;immobile 8122;TERRENO : FRUTTETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687969;072021
TER;immobile 8123;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687968;072021
TER;immobile 8124;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687967;072021
TER;immobile 8125;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687966;072021
TER;immobile 8126;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687965;072021
TER;immobile 8127;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687964;072021
TER;immobile 8128;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687963;072021
TER;immobile 8133;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687962;072021
TER;immobile 8134;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687961;072021
TER;immobile 8135;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687960;072021
TER;immobile 8136;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687959;072021
TER;immobile 8137;TERRENO : FERROVIA SP.;LOCALITA GIOIA DEL COLLE SNC;;;2687958;072021
TER;immobile 8138;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687957;072021
TER;immobile 8139;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687956;072021
TER;immobile 8140;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687955;072021
TER;immobile 8141;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687954;072021
TER;immobile 8142;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2687953;072021
TER;immobile 8143;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687952;072021
TER;immobile 8144;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687951;072021
TER;immobile 8145;TERRENO : SEMINATIVO.;GIOIA DEL COLLE  VIA NOCI/SNC;;;2687950;072021
TER;immobile 8146;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687949;072021
TER;immobile 8147;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687948;072021
TER;immobile 8148;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687947;072021
TER;immobile 8149;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE SNC;;;2687946;072021
TER;immobile 8150;TERRENO : RELITTO STRADALE.;LOCALITA GIOIA DEL COLLE SNC;;;2687945;072021
TER;immobile 8151;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687944;072021
TER;immobile 8152;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE SNC;;;2687943;072021
TER;immobile 8153;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687942;072021
TER;immobile 8154;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687941;072021
TER;immobile 8155;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687940;072021
TER;immobile 8156;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687939;072021
TER;immobile 8157;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687938;072021
TER;immobile 8158;TERRENO : STRADE PUBBL.;LOCALITA GIOIA DEL COLLE SNC;;;2687937;072021
TER;immobile 8159;TERRENO : STRADE PUBBL.;LOCALITA GIOIA DEL COLLE/SNC;;;2687936;072021
TER;immobile 8160;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687935;072021
TER;immobile 8161;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687934;072021
TER;immobile 8162;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687933;072021
TER;immobile 8163;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2687932;072021
TER;immobile 8164;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687931;072021
TER;immobile 8165;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687930;072021
TER;immobile 8166;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687929;072021
TER;immobile 8167;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687928;072021
TER;immobile 8168;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687927;072021
TER;immobile 8169;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687926;072021
TER;immobile 8170;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687925;072021
TER;immobile 8171;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687924;072021
TER;immobile 8172;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687923;072021
TER;immobile 8173;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687922;072021
TER;immobile 8174;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687921;072021
TER;immobile 8175;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE SNC;;;2687920;072021
TER;immobile 8176;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687919;072021
TER;immobile 8177;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687918;072021
TER;immobile 8178;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687917;072021
TER;immobile 8179;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687916;072021
TER;immobile 8180;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687915;072021
TER;immobile 8181;TERRENO : ORTO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687914;072021
TER;immobile 8182;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE SNC;;;2687913;072021
TER;immobile 8183;TERRENO : PASCOLO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687912;072021
TER;immobile 8184;TERRENO : PASCOLO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687911;072021
TER;immobile 8185;TERRENO : PASCOLO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687910;072021
TER;immobile 8186;TERRENO : FABBR. RURALE.;LOCALITA GIOIA DEL COLLE/SNC;;;2687909;072021
TER;immobile 8187;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687908;072021
TER;immobile 8188;TERRENO : PASCOLO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687907;072021
TER;immobile 8189;TERRENO : PASCOLO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687906;072021
TER;immobile 8191;TERRENO : SEMINATIVO.;GIOIOA DEL COLLE CONTRADA MONTORSI/SNC;;;2687905;072021
TER;immobile 8193;TERRENO : FABBR. RURALE.;LOCALITA GROTTA CAPRARA/SNC;;;2687904;072021
TER;immobile 8194;TERRENO : FABBR. RURALE.;LOCALITA GROTTA CAPRARA/SNC;;;2687903;072021
TER;immobile 8195;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687902;072021
TER;immobile 8196;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687901;072021
TER;immobile 8197;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE/SNC;;;2687900;072021
TER;immobile 8198;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687899;072021
TER;immobile 8199;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687898;072021
TER;immobile 82;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CIRILLO SNC;;;2689419;072021
TER;immobile 8200;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687897;072021
TER;immobile 8201;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687896;072021
TER;immobile 8202;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687895;072021
TER;immobile 8203;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE SNC;;;2687894;072021
TER;immobile 8204;TERRENO : PASCOLO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2687893;072021
TER;immobile 8208;TERRENO : VIGNETO - Intestato in visura catastale a PERNIOLA STEFANO nato a GIOIA DEL COLLE il 15/03/1896.;GIOIA DEL COLLE  VIA LAMIE DI FATALONE/SNC;;;2687892;072021
TER;immobile 8209;TERRENO : VIGNETO - Intestato in visura catastale a PERNIOLA STEFANO nato a GIOIA DEL COLLE il 15/03/1896.;GIOIA DEL COLLE  VIA LAMIE DI FATALONE/SNC;;;2687891;072021
TER;immobile 8210;TERRENO : VIGNETO - Intestato in visura catastale a PERNIOLA STEFANO nato a GIOIA DEL COLLE il 15/03/1896.;GIOIA DEL COLLE  VIA LAMIE DI FATALONE/SNC;;;2687890;072021
TER;immobile 8211;TERRENO : VIGNETO - Intestato in visura catastale a PERNIOLA STEFANO nato a GIOIA DEL COLLE il 15/03/1896.;GIOIA DEL COLLE  VIA LAMIE DI FATALONE/SNC;;;2687889;072021
TER;immobile 8212;TERRENO : VIGNETO - Intestato in visura catastale a PERNIOLA STEFANO nato a GIOIA DEL COLLE il 15/03/1896.;LOCALITA GIOIA DEL COLLE SNC;;;2687888;072021
TER;immobile 8213;TERRENO : VIGNETO - Intestato in visura catastale a PERNIOLA STEFANO nato a GIOIA DEL COLLE il 15/03/1896.;GIOIA DEL COLLE  VIA LAMIE DI FATALONE/SNC;;;2687887;072021
TER;immobile 8215;TERRENO : VIGNETO - Intestato in visura catastale a PERNIOLA STEFANO nato a GIOIA DEL COLLE il 15/03/1896.;LOCALITA GIOIA DEL COLLE SNC;;;2687886;072021
TER;immobile 8217;AREA DI TERRENO PROVENIENTE DA ESPROPRIO SALVATORE E VINCENZO DURACCIO . VEDI ATTO DEL 11/06/1998 REP 184;GIOIA DEL COLLE  VIA FEDERICO II DI SVEVIA/SNC;;;2687885;072021
TER;immobile 8223;BONIFICA AREA VIA ANGELILLO 2007;GIOIA DEL COLLE  VIA ANGELILLO SNC;;;2687884;072021
TER;immobile 8224;TERRENO : AREA URBANA. EX FABBRICATO di proprietà della ESSO ITALIANA S.P.A. con sede in ROMA ORA DEMOLITO (DEMOLIZIONE TOTALE del 25/08/1999 n . C03303 .1/1999 in atti dal 25/08/1999).;GIOIA DEL COLLE  PIAZZA XX SETTEMBRE SNC;;;2687883;072021
TER;immobile 83;STRADA COMUNALE URBANA;GIOIA DEL COLLE  LARGO CISTERNA SNC;;;2689418;072021
TER;immobile 84;STRADA COMUNALE URBANA;GIOIOA DEL COLLE Vico CIVETTA SNC;;;2689417;072021
TER;immobile 85;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA COCCODRILLO SNC;;;2689416;072021
TER;immobile 86;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA COLOMBO CRISTOFORO SNC;;;2689415;072021
TER;immobile 87;STRADA COMUNALE URBANA - Forse era via CONCEZIONE.;GIOIOA DEL COLLE Vico CONCEZIONE SNC;;;2689414;072021
TER;immobile 88;STRADA COMUNALE URBANA;GIOIOA DEL COLLE vico CONTADINO SNC;;;2689413;072021
TER;immobile 89;STRADA COMUNALE URBANA;GIOIOA DEL COLLE Vico CORTO SNC;;;2689412;072021
TER;immobile 9;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA ANGELILLO G. SNC;;;2689491;072021
TER;immobile 90;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA COTUGNO SNC;;;2689411;072021
TER;immobile 91;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CROCE BENEDETTO SNC;;;2689410;072021
TER;immobile 9110;TERRENI ACQUISITI PER DISPOSIZIONE PROCURA DI BARI;GIOIOA DEL COLLE SP 106 KM3 5;;;2687881;072021
TER;immobile 9111;TERRENI ACQUISITI PER DISPOSIZIONE PROCURA DI BARI;GIOIOA DEL COLLE SP 106 KM3 5;;;2687880;072021
TER;immobile 9112;TERRENI ACQUISITI PER DISPOSIZIONE PROCURA DI BARI;GIOIOA DEL COLLE SP 106 KM3 5;;;2687879;072021
TER;immobile 9113;TERRENI ACQUISITI PER DISPOSIZIONE PROCURA DI BARI;GIOIOA DEL COLLE SP 106 KM3 5;;;2687878;072021
TER;immobile 9114;TERRENI ACQUISITI PER DISPOSIZIONE PROCURA DI BARI;GIOIOA DEL COLLE SP 106 5;;;2687877;072021
TER;immobile 9115;TERRENI ACQUISITI PER DISPOSIZIONE PROCURA DI BARI;GIOIOA DEL COLLE SP 106 KM3 5;;;2687876;072021
TER;immobile 9116;TERRENI ACQUISITI PER DISPOSIZIONE PROCURA DI BARI;GIOIOA DEL COLLE SP 106 KM3 5;;;2687875;072021
TER;immobile 9123;TERRENO CEDUTO GRATUITAMENTE - REP.22707 ROG. MICHELE VILLANOVA;GIOIA DEL COLLE  VIA BODINI/SNC;;;2687873;072021
TER;immobile 9124;TERRENO CEDUTO GRATUITAMENTE - REP.22707 ROG. MICHELE VILLANOVA;GIOIA DEL COLLE  VIA BODINI/SNC;;;2687872;072021
